,array,dataset,target_idx,interf_idx,sir,snr,bf,sar_out,sir_in,snr_in,sdr_in,sir_out,snr_out,sdr_out,pesq_in,pesq_out
143,1.0,0.0,0.0,2.0,0.0,10.0,rtfLCMV,5.015458835285487,3.8763837676102075,10.005666899141751,2.920480056033173,23.66408098462466,21.307157921353216,19.317191574618175,1.9965572357177734,2.8198940753936768
144,1.0,0.0,0.0,2.0,0.0,10.0,ecoLCMV,5.932637618782035,3.8763837676102075,10.005666899141751,2.920480056033173,34.59589151979914,21.160870574576936,20.968804085904516,1.9965572357177734,2.8464810848236084
145,1.0,0.0,0.0,2.0,0.0,20.0,dpDS,-4.904868082849971,3.8763837676102075,19.98504136657479,3.7657902524008597,5.932939004748445,26.178096348650655,5.894223973279553,2.1347696781158447,2.385362386703491
146,1.0,0.0,0.0,2.0,0.0,20.0,rtfMVDR,5.732228296816471,3.8763837676102075,19.98504136657479,3.7657902524008597,20.014314573550458,31.525164985903487,19.726940914456524,2.1347696781158447,3.095646858215332
147,1.0,0.0,0.0,2.0,0.0,20.0,ecoMVDR,5.9440715071991,3.8763837676102075,19.98504136657479,3.7657902524008597,20.246781603126657,31.566784682357007,19.94590468405135,2.1347696781158447,3.1039927005767822
148,1.0,0.0,0.0,2.0,0.0,20.0,rtfLCMV,5.755226754774703,3.8763837676102075,19.98504136657479,3.7657902524008597,35.72942929517106,31.126441328433714,29.848791004052366,2.1347696781158447,3.4311954975128174
149,1.0,0.0,0.0,2.0,0.0,20.0,ecoLCMV,5.9350209517942965,3.8763837676102075,19.98504136657479,3.7657902524008597,36.385620145459086,31.157917184878468,30.028988112034977,2.1347696781158447,3.433058738708496
150,1.0,0.0,0.0,2.0,10.0,0.0,dpDS,-4.904868082849971,13.876383767610205,0.0031086832219057105,-0.1802566720980156,15.932939004748444,6.186312262220383,5.74157196413208,1.6954399347305298,2.137950897216797
151,1.0,0.0,0.0,2.0,10.0,0.0,rtfMVDR,2.4689165317266273,13.876383767610205,0.0031086832219057105,-0.1802566720980156,28.298557427948534,10.584675323915533,10.51679649736001,1.6954399347305298,2.3179521560668945
152,1.0,0.0,0.0,2.0,10.0,0.0,ecoMVDR,5.940172649057712,13.876383767610205,0.0031086832219057105,-0.1802566720980156,30.02951792878598,11.583969037676848,11.52663280992267,1.6954399347305298,2.3965470790863037
153,1.0,0.0,0.0,2.0,10.0,0.0,rtfLCMV,3.84338327739706,13.876383767610205,0.0031086832219057105,-0.1802566720980156,27.80983538717509,8.949431712513666,8.898667534296882,1.6954399347305298,2.239567995071411
154,1.0,0.0,0.0,2.0,10.0,0.0,ecoLCMV,5.931335354236489,13.876383767610205,0.0031086832219057105,-0.1802566720980156,45.39554807294721,11.173667472974618,11.172322733276394,1.6954399347305298,2.403674602508545
155,1.0,0.0,0.0,2.0,10.0,10.0,dpDS,-4.904868082849971,13.876383767610205,10.001326194962505,8.51751009348667,15.932939004748444,16.1963788711231,13.075503131192477,2.310180187225342,2.6314728260040283
156,1.0,0.0,0.0,2.0,10.0,10.0,rtfMVDR,4.823382239609641,13.876383767610205,10.001326194962505,8.51751009348667,28.69590656433187,21.922312210425346,21.08833832742433,2.310180187225342,2.8653011322021484
157,1.0,0.0,0.0,2.0,10.0,10.0,ecoMVDR,5.927786649730771,13.876383767610205,10.001326194962505,8.51751009348667,29.42863824300625,21.542718803863465,20.888693165473413,2.310180187225342,2.8854544162750244
158,1.0,0.0,0.0,2.0,10.0,10.0,rtfLCMV,5.489021640872627,13.876383767610205,10.001326194962505,8.51751009348667,30.03465359089139,21.11180423452849,20.596805674808955,2.310180187225342,2.817430019378662
159,1.0,0.0,0.0,2.0,10.0,10.0,ecoLCMV,5.922317492606526,13.876383767610205,10.001326194962505,8.51751009348667,42.657702262413714,21.123470424330776,21.09518489391103,2.310180187225342,2.8812501430511475
