,array,dataset,target_idx,interf_idx,sir,snr,bf,sar_out,sir_in,snr_in,sdr_in,sir_out,snr_out,sdr_out,pesq_in,pesq_out
32,0.0,0.0,0.0,2.0,20.0,0.0,ecoMVDR,-7.11797688384003,24.431922533141815,0.0016127755004967047,-0.011201514860831645,21.878184467181057,21.61799181258531,18.73490994205432,1.8929411172866821,2.4235520362854004
33,0.0,0.0,0.0,2.0,20.0,0.0,rtfLCMV,4.704827159474137,24.431922533141815,0.0016127755004967047,-0.011201514860831645,24.14360454779939,9.664778681206036,9.513747799567838,1.8929411172866821,2.2266180515289307
34,0.0,0.0,0.0,2.0,20.0,0.0,ecoLCMV,-6.541089890712433,24.431922533141815,0.0016127755004967047,-0.011201514860831645,21.545387769874477,21.59272020769715,18.56094694823277,1.8929411172866821,2.231868267059326
35,0.0,0.0,0.0,2.0,20.0,10.0,dpDS,8.447090403574716,24.431922533141815,9.979878491723124,9.823579016295197,24.706376467916083,10.685616265326207,10.51108090870343,2.3767666816711426,2.3709309101104736
36,0.0,0.0,0.0,2.0,20.0,10.0,rtfMVDR,5.212061532037666,24.431922533141815,9.979878491723124,9.823579016295197,24.241585362185596,25.40372694213356,21.77041471015258,2.3767666816711426,2.7042179107666016
37,0.0,0.0,0.0,2.0,20.0,10.0,ecoMVDR,-6.316931387290653,24.431922533141815,9.979878491723124,9.823579016295197,22.386812296199146,30.775176357337372,21.798936442403416,2.3767666816711426,2.6545357704162598
38,0.0,0.0,0.0,2.0,20.0,10.0,rtfLCMV,5.024794506699266,24.431922533141815,9.979878491723124,9.823579016295197,26.371783667538594,20.60661707338361,19.590641835713388,2.3767666816711426,2.652264356613159
39,0.0,0.0,0.0,2.0,20.0,10.0,ecoLCMV,-6.397063520744184,24.431922533141815,9.979878491723124,9.823579016295197,21.53438680913662,31.45637132374557,21.113712485384383,2.3767666816711426,2.5065572261810303
40,0.0,0.0,0.0,2.0,20.0,20.0,dpDS,8.447090403574716,24.431922533141815,20.00682836534508,18.658511239526245,24.706376467916083,20.70955852667022,19.250925219824587,2.7951266765594482,2.771549940109253
41,0.0,0.0,0.0,2.0,20.0,20.0,rtfMVDR,5.1966837072792345,24.431922533141815,20.00682836534508,18.658511239526245,24.28160763228416,33.66960208718199,23.80786262543168,2.7951266765594482,3.041036367416382
42,0.0,0.0,0.0,2.0,20.0,20.0,ecoMVDR,-7.180465677871801,24.431922533141815,20.00682836534508,18.658511239526245,21.81068729376642,41.67037522498481,21.766040154592172,2.7951266765594482,2.942189931869507
43,0.0,0.0,0.0,2.0,20.0,20.0,rtfLCMV,5.032811318078067,24.431922533141815,20.00682836534508,18.658511239526245,28.41050531744682,30.71623032223801,26.408019776978584,2.7951266765594482,2.9652488231658936
44,0.0,0.0,0.0,2.0,20.0,20.0,ecoLCMV,-6.543783470087126,24.431922533141815,20.00682836534508,18.658511239526245,21.546502732749335,41.55321467823455,21.502376072832327,2.7951266765594482,2.676565647125244
45,0.0,0.0,1.0,2.0,0.0,0.0,dpDS,4.438802325946754,4.4319225331418135,-0.023461837940953953,-1.3680884583661896,5.14158064201979,1.2413325469258052,-0.2600372153479863,1.8018298149108887,1.8439162969589233
46,0.0,0.0,1.0,2.0,0.0,0.0,rtfMVDR,4.964292513757538,4.4319225331418135,-0.023461837940953953,-1.3680884583661896,2.7916639439739144,13.64568803484611,2.449291604396342,1.8018298149108887,2.214319944381714
47,0.0,0.0,1.0,2.0,0.0,0.0,ecoMVDR,-13.38357560983807,4.4319225331418135,-0.023461837940953953,-1.3680884583661896,4.612019312942893,27.918754014112324,4.592035666700753,1.8018298149108887,2.382683753967285
48,0.0,0.0,1.0,2.0,0.0,0.0,rtfLCMV,4.285125419429653,4.4319225331418135,-0.023461837940953953,-1.3680884583661896,8.50144764166507,9.322468214120068,5.876299443118769,1.8018298149108887,2.0989503860473633
49,0.0,0.0,1.0,2.0,0.0,0.0,ecoLCMV,-14.021488028388054,4.4319225331418135,-0.023461837940953953,-1.3680884583661896,5.539363597386537,27.40593640503424,5.510392001846137,1.8018298149108887,2.219355821609497
50,0.0,0.0,1.0,2.0,0.0,10.0,dpDS,4.438802325946754,4.4319225331418135,10.009423329533453,3.3557131438819257,5.14158064201979,11.28251470420034,4.181468601383248,2.150775671005249,2.2399141788482666
51,0.0,0.0,1.0,2.0,0.0,10.0,rtfMVDR,5.173039029618857,4.4319225331418135,10.009423329533453,3.3557131438819257,1.3255434457512538,24.229181033997445,1.3032286480548139,2.150775671005249,2.4016201496124268
52,0.0,0.0,1.0,2.0,0.0,10.0,ecoMVDR,-13.705345056297011,4.4319225331418135,10.009423329533453,3.3557131438819257,3.9465939657780047,38.363664483548796,3.94500735959032,2.150775671005249,2.48168683052063
53,0.0,0.0,1.0,2.0,0.0,10.0,rtfLCMV,5.1841821344951935,4.4319225331418135,10.009423329533453,3.3557131438819257,13.156763952002269,20.524409815646557,12.423540011612118,2.150775671005249,2.589682102203369
54,0.0,0.0,1.0,2.0,0.0,10.0,ecoLCMV,-14.048354579409006,4.4319225331418135,10.009423329533453,3.3557131438819257,5.389472599430438,37.484818149877086,5.387714953049636,2.150775671005249,2.346621513366699
55,0.0,0.0,1.0,2.0,0.0,20.0,dpDS,4.438802325946754,4.4319225331418135,19.9933073555166,4.3145056216141775,5.14158064201979,21.23787782699939,5.034121611808514,2.311401128768921,2.414686918258667
56,0.0,0.0,1.0,2.0,0.0,20.0,rtfMVDR,5.2126335698489,4.4319225331418135,19.9933073555166,4.3145056216141775,1.4818828203342205,32.53006700369173,1.4785114045652892,2.311401128768921,2.4563732147216797
57,0.0,0.0,1.0,2.0,0.0,20.0,ecoMVDR,-13.619418115429838,4.4319225331418135,19.9933073555166,4.3145056216141775,4.27940322420366,48.22808010950661,4.279285335351944,2.311401128768921,2.5712809562683105
58,0.0,0.0,1.0,2.0,0.0,20.0,rtfLCMV,5.117263555049555,4.4319225331418135,19.9933073555166,4.3145056216141775,12.587026233639637,29.88825712964396,12.507268472997739,2.311401128768921,2.7585232257843018
59,0.0,0.0,1.0,2.0,0.0,20.0,ecoLCMV,-14.066604674051312,4.4319225331418135,19.9933073555166,4.3145056216141775,5.423449568774805,47.48706645782383,5.423259385224695,2.311401128768921,2.393739700317383
60,0.0,0.0,1.0,2.0,10.0,0.0,dpDS,4.438802325946754,14.431922533141815,-0.0018047033420327458,-0.15809838755479083,15.141580642019788,1.2731782928709348,1.0898227276838388,1.893592357635498,1.8688105344772339
61,0.0,0.0,1.0,2.0,10.0,0.0,rtfMVDR,4.793885423871715,14.431922533141815,-0.0018047033420327458,-0.15809838755479083,9.668557399182655,14.549570466738473,8.447106463739434,1.893592357635498,2.240478038787842
62,0.0,0.0,1.0,2.0,10.0,0.0,ecoMVDR,-13.772543360612328,14.431922533141815,-0.0018047033420327458,-0.15809838755479083,13.371903591693897,28.40443117781728,13.235814915242672,1.893592357635498,2.544373035430908
63,0.0,0.0,1.0,2.0,10.0,0.0,rtfLCMV,4.4793903866099125,14.431922533141815,-0.0018047033420327458,-0.15809838755479083,9.248116553761337,9.986809406266806,6.590169482753721,1.893592357635498,2.094701051712036
64,0.0,0.0,1.0,2.0,10.0,0.0,ecoLCMV,-13.969743244661677,14.431922533141815,-0.0018047033420327458,-0.15809838755479083,15.315615052837298,27.36310046382998,15.063293045996478,1.893592357635498,2.363828659057617
65,0.0,0.0,1.0,2.0,10.0,10.0,dpDS,4.438802325946754,14.431922533141815,9.996012796701075,8.647627957425161,15.141580642019788,11.27258319113948,9.75041451778986,2.246255397796631,2.3194808959960938
66,0.0,0.0,1.0,2.0,10.0,10.0,rtfMVDR,5.170549644807543,14.431922533141815,9.996012796701075,8.647627957425161,11.663553394188419,23.503554108423007,11.38756890288358,2.246255397796631,2.510563373565674
67,0.0,0.0,1.0,2.0,10.0,10.0,ecoMVDR,-13.341863229230134,14.431922533141815,9.996012796701075,8.647627957425161,14.550285993712041,37.866255573927944,14.529770081480242,2.246255397796631,2.7627196311950684
68,0.0,0.0,1.0,2.0,10.0,10.0,rtfLCMV,5.185375233960165,14.431922533141815,9.996012796701075,8.647627957425161,18.6306880281959,20.236426236161225,16.3608829576102,2.246255397796631,2.588043212890625
69,0.0,0.0,1.0,2.0,10.0,10.0,ecoLCMV,-14.013179007890294,14.431922533141815,9.996012796701075,8.647627957425161,15.45559156625001,37.39479365357856,15.429108249476126,2.246255397796631,2.621757984161377
70,0.0,0.0,1.0,2.0,10.0,20.0,dpDS,4.438802325946754,14.431922533141815,20.01269022382164,13.36757244565799,15.141580642019788,21.298072323379014,14.179912361373868,2.577458143234253,2.6815075874328613
71,0.0,0.0,1.0,2.0,10.0,20.0,rtfMVDR,5.192671292898849,14.431922533141815,20.01269022382164,13.36757244565799,10.737483784991998,32.684988855523656,10.70940901685961,2.577458143234253,2.650981903076172
